Title,Type,Price,Score,Link
Posada Nativa Trinsan Campestre,Habitación Familiar,1200000,"9,2",https://www.booking.com/hotel/co/posada-nativa-trinsan-i-casa-de-campo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=281&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=42741705_339027544_2_0_0&highlighted_blocks=42741705_339027544_2_0_0&matching_block_id=42741705_339027544_2_0_0&sr_pri_blocks=42741705_339027544_2_0_0__120000000&from=searchresults#hotelTmpl
On Vacation Blue Cove,Habitación Triple,3672000,"5,3",https://www.booking.com/hotel/co/cove.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=282&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=49743602_122756092_3_1_0&highlighted_blocks=49743602_122756092_3_1_0&matching_block_id=49743602_122756092_3_1_0&sr_pri_blocks=49743602_122756092_3_1_0__367200000&from=searchresults#hotelTmpl
Finca de Lujo Villa Clarita en San Andrés,Villa de 3 dormitorios,18759000,Sin puntos,https://www.booking.com/hotel/co/finca-de-lujo-villa-clarita-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=283&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=816579001_344165525_8_0_0&highlighted_blocks=816579001_344165525_8_0_0&matching_block_id=816579001_344165525_8_0_0&sr_pri_blocks=816579001_344165525_8_0_0__1875900000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sunny Beach Apartments,Apartamento Estudio ,972000,"8,6",https://www.booking.com/hotel/co/sunny-beach-apartments.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=284&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=281718201_329998462_2_0_0&highlighted_blocks=281718201_329998462_2_0_0&matching_block_id=281718201_329998462_2_0_0&sr_pri_blocks=281718201_329998462_2_0_0__97200000&from=searchresults#hotelTmpl
Summer Dream Hotel Boutique,Suite Junior,3250000,"5,9",https://www.booking.com/hotel/co/summer-dream-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=285&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=79674401_89185205_2_1_0&highlighted_blocks=79674401_89185205_2_1_0&matching_block_id=79674401_89185205_2_1_0&sr_pri_blocks=79674401_89185205_2_1_0__325000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Miraflores Boutique Hotel,Habitación Cuádruple Deluxe con vistas al jardín,3600000,"9,1",https://www.booking.com/hotel/co/miraflores-san-andres1.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=286&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=284769205_272095626_2_33_0&highlighted_blocks=284769205_272095626_2_33_0&matching_block_id=284769205_272095626_2_33_0&sr_pri_blocks=284769205_272095626_2_33_0__360000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Massalli Lodge,Habitación Familiar,1320000,"8,5",https://www.booking.com/hotel/co/casa-finca-massalli.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=287&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=171934702_330062289_2_1_0&highlighted_blocks=171934702_330062289_2_1_0&matching_block_id=171934702_330062289_2_1_0&sr_pri_blocks=171934702_330062289_2_1_0__132000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
IRIE TOWN,Tienda,540000,"9,5",https://www.booking.com/hotel/co/irie-town.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=288&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=547794901_340902969_2_0_0&highlighted_blocks=547794901_340902969_2_0_0&matching_block_id=547794901_340902969_2_0_0&sr_pri_blocks=547794901_340902969_2_0_0__54000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
República Hostel San Andres,Cama en habitación compartida mixta de 8 camas,774000,"8,3",https://www.booking.com/hotel/co/republica-hostel-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=289&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=521550712_338503340_0_42_0%2C521550712_338503340_0_42_0&highlighted_blocks=521550712_338503340_0_42_0%2C521550712_338503340_0_42_0&matching_block_id=521550712_338503340_0_42_0&sr_pri_blocks=521550712_338503340_0_42_0__38700000%2C521550712_338503340_0_42_0__38700000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Decameron San Luis - All Inclusive,Habitación Doble - 1 o 2 camas,5882940,"6,7",https://www.booking.com/hotel/co/decameron-san-luis.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=290&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=34714101_335375524_2_85_0&highlighted_blocks=34714101_335375524_2_85_0&matching_block_id=34714101_335375524_2_85_0&sr_pri_blocks=34714101_335375524_2_85_0__588292400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Casa Royal Palm Inn,Apartamento de 2 dormitorios (6 adultos),3150000,"9,2",https://www.booking.com/hotel/co/royal-palm-inn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=291&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=148622104_234002725_5_34_0&highlighted_blocks=148622104_234002725_5_34_0&matching_block_id=148622104_234002725_5_34_0&sr_pri_blocks=148622104_234002725_5_34_0__315000000&from=searchresults#hotelTmpl
Habitación en Mangrove's House,Habitación Doble con vistas al parque,960000,Sin puntos,https://www.booking.com/hotel/co/mangroves-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=292&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=817118801_344209410_3_2_0&highlighted_blocks=817118801_344209410_3_2_0&matching_block_id=817118801_344209410_3_2_0&sr_pri_blocks=817118801_344209410_3_2_0__96000000&from=searchresults#hotelTmpl
Posada Villa Verde,Habitación Triple Básica con baño compartido,969000,"8,5",https://www.booking.com/hotel/co/posada-villa-verde.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=293&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=55848114_115206356_2_0_0&highlighted_blocks=55848114_115206356_2_0_0&matching_block_id=55848114_115206356_2_0_0&sr_pri_blocks=55848114_115206356_2_0_0__96900000&from=searchresults#hotelTmpl
Excelente Finca Vacacional,Apartamento,4600200,Sin puntos,https://www.booking.com/hotel/co/excelente-finca-vacacional.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=294&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=840996901_350796829_6_0_0&highlighted_blocks=840996901_350796829_6_0_0&matching_block_id=840996901_350796829_6_0_0&sr_pri_blocks=840996901_350796829_6_0_0__460020000&from=searchresults#hotelTmpl
Casa Ingrid,Estudio Doble,1260000,"9,2",https://www.booking.com/hotel/co/casa-ingrid.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=295&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=103422302_342000733_2_0_0&highlighted_blocks=103422302_342000733_2_0_0&matching_block_id=103422302_342000733_2_0_0&sr_pri_blocks=103422302_342000733_2_0_0__126000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
San Andres Ultd Inn,Bungalow (2 adultos),1320000,"9,2",https://www.booking.com/hotel/co/posada-san-andres-ultd.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=296&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=55455903_332990164_0_0_0&highlighted_blocks=55455903_332990164_0_0_0&matching_block_id=55455903_332990164_0_0_0&sr_pri_blocks=55455903_332990164_0_0_0__132000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Alojamiento Green Heart,Apartamento de 1 dormitorio,816000,Sin puntos,https://www.booking.com/hotel/co/alojamiento-green-heart.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=297&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=842535603_351013491_2_2_0&highlighted_blocks=842535603_351013491_2_2_0&matching_block_id=842535603_351013491_2_2_0&sr_pri_blocks=842535603_351013491_2_2_0__81600000&from=searchresults#hotelTmpl
Room in Lodge - Hotel San Andres Isla Colombia, Habitación Doble,3003100,Sin puntos,https://www.booking.com/hotel/co/room-in-lodge-san-andres-isla-colombia.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=298&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=844865502_351434185_2_0_0&highlighted_blocks=844865502_351434185_2_0_0&matching_block_id=844865502_351434185_2_0_0&sr_pri_blocks=844865502_351434185_2_0_0__300308064&from=searchresults#hotelTmpl
Casa Finca El Karaho,Habitación Estándar,1634960,"9,1",https://www.booking.com/hotel/co/casa-finca-el-karaho.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=299&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=198087801_332841290_2_1_0&highlighted_blocks=198087801_332841290_2_1_0&matching_block_id=198087801_332841290_2_1_0&sr_pri_blocks=198087801_332841290_2_1_0__163495584&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Henry,Casa de 3 dormitorios,1200000,"8,3",https://www.booking.com/hotel/co/posada-henry.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=300&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592654&all_sr_blocks=186490301_335343937_6_0_0&highlighted_blocks=186490301_335343937_6_0_0&matching_block_id=186490301_335343937_6_0_0&sr_pri_blocks=186490301_335343937_6_0_0__120000000&from=searchresults#hotelTmpl
Posada Henry,Casa de 3 dormitorios,1200000,"8,3",https://www.booking.com/hotel/co/posada-henry.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=301&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=186490301_335343937_6_0_0&highlighted_blocks=186490301_335343937_6_0_0&matching_block_id=186490301_335343937_6_0_0&sr_pri_blocks=186490301_335343937_6_0_0__120000000&from=searchresults#hotelTmpl
Camping Villa Verde,Tienda,600000,"8,5",https://www.booking.com/hotel/co/camping-villa-verde.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=150335301_134340319_2_0_0&highlighted_blocks=150335301_134340319_2_0_0&matching_block_id=150335301_134340319_2_0_0&sr_pri_blocks=150335301_134340319_2_0_0__60000000&from=searchresults#hotelTmpl
Casa Las Palmas Hotel Boutique,Habitación Doble - 2 camas,2376000,"8,3",https://www.booking.com/hotel/co/casa-las-palmas-boutique.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=303&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=57531404_289908023_2_1_0&highlighted_blocks=57531404_289908023_2_1_0&matching_block_id=57531404_289908023_2_1_0&sr_pri_blocks=57531404_289908023_2_1_0__237600000&from=searchresults#hotelTmpl
Sunset Hotel,Habitación Doble,2160000,"8,9",https://www.booking.com/hotel/co/sunset.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=38337701_256773928_0_41_0&highlighted_blocks=38337701_256773928_0_41_0&matching_block_id=38337701_256773928_0_41_0&sr_pri_blocks=38337701_256773928_0_41_0__216000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Hermanos Morales Merino,Apartamento - Planta baja,1539000,"8,6",https://www.booking.com/hotel/co/apartamentos-hermanos-morales-merino.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=175110404_176661266_2_2_0&highlighted_blocks=175110404_176661266_2_2_0&matching_block_id=175110404_176661266_2_2_0&sr_pri_blocks=175110404_176661266_2_2_0__153900000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Blue Lizard House,Habitación Doble con balcón - 2 camas,2280000,"9,8",https://www.booking.com/hotel/co/blue-lizard-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=306&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=825199204_348861669_2_1_0&highlighted_blocks=825199204_348861669_2_1_0&matching_block_id=825199204_348861669_2_1_0&sr_pri_blocks=825199204_348861669_2_1_0__228000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Boutique South Beach,Habitación Doble,2520000,"9,3",https://www.booking.com/hotel/co/posada-boutique-south-beach.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=307&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=133966802_200353138_2_1_0&highlighted_blocks=133966802_200353138_2_1_0&matching_block_id=133966802_200353138_2_1_0&sr_pri_blocks=133966802_200353138_2_1_0__252000000&from=searchresults#hotelTmpl
Hosteria Mar y Sol,Habitación Doble con terraza,1139400,"7,8",https://www.booking.com/hotel/co/hosteria-mar-y-sol.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=308&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=35324801_335376140_2_0_0&highlighted_blocks=35324801_335376140_2_0_0&matching_block_id=35324801_335376140_2_0_0&sr_pri_blocks=35324801_335376140_2_0_0__113940000&from=searchresults#hotelTmpl
Solare SAI Ecohotel,Habitación Doble Superior,1995000,"7,6",https://www.booking.com/hotel/co/solare-sai-cabanas-campestres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=309&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592657&all_sr_blocks=212614301_350308925_0_41_0&highlighted_blocks=212614301_350308925_0_41_0&matching_block_id=212614301_350308925_0_41_0&sr_pri_blocks=212614301_350308925_0_41_0__199500000&from=searchresults#hotelTmpl
